Price,Developed Markets,Australia,,Austria,,Belgium,,Canada,,Denmark,,Finland,,France,,Germany,,Greece,,Hong Kong,,Ireland,,Italy,,Japan,,Netherlands,,New Zealand,,Norway,,Portugal,,Singapore,,Spain,,Sweden,,Switzerland,,United Kingdom,,USA,,Emerging Markets,Brazil,,Chile,,China,,Colombia,,Czech Republic,,Egypt,,Hungary,,India,,Indonesia,,Israel,,Jordan,,Korea,,Malaysia,,Mexico,,Morocco,,Peru,,Philippines,,Poland,,Russia,,South Africa,,Taiwan,,Thailand,,Turkey,,Frontier Markets,Argentina,,Pakistan,,,,,Net,Developed Markets,Australia,,Austria,,Belgium,,Canada,,Denmark,,Finland,,France,,Germany,,Greece,,Hong Kong,,Ireland,,Italy,,Japan,,Netherlands,,New Zealand,,Norway,,Portugal,,Singapore,,Spain,,Sweden,,Switzerland,,United Kingdom,,USA,,Emerging Markets,Brazil,,Chile,,China,,Colombia,,Czech Republic,,Egypt,,Hungary,,India,,Indonesia,,Israel,,Jordan,,Korea,,Malaysia,,Mexico,,Morocco,,Peru,,Philippines,,Poland,,Russia,,South Africa,,Taiwan,,Thailand,,Turkey,,Frontier Markets,Argentina,,Pakistan,,,,PE_RATIO,Australia,,Austria,,Belgium,,Canada,,Denmark,,Finland,,France,,Germany,,Greece,,Hong Kong,,Ireland,,Italy,,Japan,,Netherlands,,New Zealand,,Norway,,Portugal,,Singapore,,Spain,,Sweden,,Switzerland,,United Kingdom,,USA,,Emerging Markets,Brazil,,Chile,,China,,Colombia,,Czech Republic,,Egypt,,Hungary,,India,,Indonesia,,Israel,,Jordan,,Korea,,Malaysia,,Mexico,,Morocco,,Peru,,Philippines,,Poland,,Russia,,South Africa,,Taiwan,,Thailand,,Turkey,,Frontier Markets,Argentina,,Pakistan,,,CF,Developed Markets,Australia,,Austria,,Belgium,,Canada,,Denmark,,Finland,,France,,Germany,,Greece,,Hong Kong,,Ireland,,Italy,,Japan,,Netherlands,,New Zealand,,Norway,,Portugal,,Singapore,,Spain,,Sweden,,Switzerland,,United Kingdom,,USA,,Emerging Markets,Brazil,,Chile,,China,,Colombia,,Czech Republic,,Egypt,,Hungary,,India,,Indonesia,,Israel,,Jordan,,Korea,,Malaysia,,Mexico,,Morocco,,Peru,,Philippines,,Poland,,Russia,,South Africa,,Taiwan,,Thailand,,Turkey,,Frontier Markets,Argentina,,Pakistan,,,,,,Price,Developed Markets,Australia,,Austria,,Belgium,,Canada,,Denmark,,Finland,,France,,Germany,,Greece,,Hong Kong,,Ireland,,Italy,,Japan,,Netherlands,,New Zealand,,Norway,,Portugal,,Singapore,,Spain,,Sweden,,Switzerland,,United Kingdom,,USA,,Emerging Markets,Brazil,,Chile,,China,,Colombia,,Czech Republic,,Egypt,,Hungary,,India,,Indonesia,,Israel,,Jordan,,Korea,,Malaysia,,Mexico,,Morocco,,Peru,,Philippines,,Poland,,Russia,,South Africa,,Taiwan,,Thailand,,Turkey,,Frontier Markets,Argentina,,Pakistan,
PX_LAST,,MXAU Index,,MXAT Index,,MXBE Index,,MXCA Index,,MXDK Index,,MXFI Index,,MXFR Index,,MXDE Index,,MXGR Index,,MXHK Index,,MXIE Index,,MXIT Index,,MXJP Index,,MXNL Index,,MXNZ Index,,MXNO Index,,MXPT Index,,MXSG Index,,MXES Index,,MXSE Index,,MXCH Index,,MXGB Index,,MXUS Index,,,MXBR Index,,MXCL Index,,MXCN Index,,MXCO Index,,MXCZ Index,,MXEG Index,,MXHU Index,,MXIN Index,,MXID Index,,MXIL Index,,MXJO Index,,MXKR Index,,MXMY Index,,MXMX Index,,MXMA Index,,MXPE Index,,MXPH Index,,MXPL Index,,MXRU Index,,MXZA Index,,MXTW Index,,MXTH Index,,MXTR Index,,,MXAR Index,,MXPK Index,,,,,,,M8AU Index,,M8AT Index,,M8BE Index,,M8CA Index,,M8DK Index,,M8FI Index,,M8FR Index,,M8DE Index,,M8GR Index,,M8HK Index,,M8IE Index,,M8IT Index,,M8JP Index,,M8NL Index,,M8NZ Index,,M8NO Index,,M8PT Index,,M8SG Index,,M8ES Index,,M8SE Index,,M8CH Index,,M8GB Index,,M2US Index,,,M2BR Index,,M2CL Index,,M8CN Index,,M2CO Index,,M8CZ Index,,M8EG Index,,M8HU Index,,M8IN Index,,M8ID Index,,M2IL Index,,M8JO Index,,M8KR Index,,M8MY Index,,M2MX Index,,M8MA Index,,M2PE Index,,M8PH Index,,M8PL Index,,M2RU Index,,M8ZA Index,,M8TW Index,,M8TH Index,,M8TR Index,,,M2AR Index,,M8PK Index,,,,,MXAU Index,,MXAT Index,,MXBE Index,,MXCA Index,,MXDK Index,,MXFI Index,,MXFR Index,,MXDE Index,,MXGR Index,,MXHK Index,,MXIE Index,,MXIT Index,,MXJP Index,,MXNL Index,,MXNZ Index,,MXNO Index,,MXPT Index,,MXSG Index,,MXES Index,,MXSE Index,,MXCH Index,,MXGB Index,,MXUS Index,,,MXBR Index,,MXCL Index,,MXCN Index,,MXCO Index,,MXCZ Index,,MXEG Index,,MXHU Index,,MXIN Index,,MXID Index,,MXIL Index,,MXJO Index,,MXKR Index,,MXMY Index,,MXMX Index,,MXMA Index,,MXPE Index,,MXPH Index,,MXPL Index,,MXRU Index,,MXZA Index,,MXTW Index,,MXTH Index,,MXTR Index,,,MXAR Index,,MXPK Index,,,,,MXAU Index,,MXAT Index,,MXBE Index,,MXCA Index,,MXDK Index,,MXFI Index,,MXFR Index,,MXDE Index,,MXGR Index,,MXHK Index,,MXIE Index,,MXIT Index,,MXJP Index,,MXNL Index,,MXNZ Index,,MXNO Index,,MXPT Index,,MXSG Index,,MXES Index,,MXSE Index,,MXCH Index,,MXGB Index,,MXUS Index,,,MXBR Index,,MXCL Index,,MXCN Index,,MXCO Index,,MXCZ Index,,MXEG Index,,MXHU Index,,MXIN Index,,MXID Index,,MXIL Index,,MXJO Index,,MXKR Index,,MXMY Index,,MXMX Index,,MXMA Index,,MXPE Index,,MXPH Index,,MXPL Index,,MXRU Index,,MXZA Index,,MXTW Index,,MXTH Index,,MXTR Index,,,MXAR Index,,MXPK Index,,,,,,PX_LAST,,MXAU Index,,MXAT Index,,MXBE Index,,MXCA Index,,MXDK Index,,MXFI Index,,MXFR Index,,MXDE Index,,MXGR Index,,MXHK Index,,MXIE Index,,MXIT Index,,MXJP Index,,MXNL Index,,MXNZ Index,,MXNO Index,,MXPT Index,,MXSG Index,,MXES Index,,MXSE Index,,MXCH Index,,MXGB Index,,MXUS Index,,,MXBR Index,,MXCL Index,,MXCN Index,,MXCO Index,,MXCZ Index,,MXEG Index,,MXHU Index,,MXIN Index,,MXID Index,,MXIL Index,,MXJO Index,,MXKR Index,,MXMY Index,,MXMX Index,,MXMA Index,,MXPE Index,,MXPH Index,,MXPL Index,,MXRU Index,,MXZA Index,,MXTW Index,,MXTH Index,,MXTR Index,,,MXAR Index,,MXPK Index,
,,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,,,,,,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,,,,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,PE_RATIO,,,,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,PX_TO_CASH_FLOW,,,,,,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,EV_TO_T12M_EBIT,
15/09/1960,,#NAME?,86.48911,#NAME?,110.24482,#NAME?,113.54074,#NAME?,106.44431,#NAME?,11.79543,#NAME?,129.47113,#NAME?,120.71734,#NAME?,119.25831,#NAME?,134.54195,#NAME?,38.76113,#NAME?,119.22631,#NAME?,111.17225,#NAME?,0.2481,#NAME?,108.44024,#NAME?,21.07399,#NAME?,19.5801,#NAME?,121.90022,#NAME?,285.81701,#NAME?,115.30757,#NAME?,16.0592,#NAME?,21.46964,#NAME?,218.10001,#NAME?,100,,#NAME?,09/04/1900,#NAME?,09/04/1900,#NAME?,11/01/1900,#NAME?,09/04/1900,#NAME?,02/01/1900,#NAME?,30.37757,#NAME?,0.6971,#NAME?,3.45423,#NAME?,0.19666,#NAME?,100,#NAME?,235.44746,#NAME?,0.12564,#NAME?,40.17678,#NAME?,100,#NAME?,11.7185,#NAME?,100,#NAME?,9.99386,#NAME?,203.22618,#NAME?,78.01,#NAME?,32.73322,#NAME?,3.4965,#NAME?,3.98565,#NAME?,100000,,#NAME?,100,#NAME?,3.89105,,,,,,#NAME?,4067.24943,#NAME?,193.80609,#NAME?,91.74529,#NAME?,4912.11963,#NAME?,1915.80262,#NAME?,152.50718,#NAME?,157.75714,#NAME?,146.99902,#NAME?,67.75775,#NAME?,5175.47121,#NAME?,42.46693,#NAME?,107.29846,#NAME?,11.05717,#NAME?,133.01961,#NAME?,177.32793,#NAME?,1040.27997,#NAME?,112.75744,#NAME?,2796.03598,#NAME?,188.44547,#NAME?,3496.16692,#NAME?,1796.39263,#NAME?,11791.76115,#NAME?,100,,#NAME?,17/08/1920,#NAME?,22/04/1914,#NAME?,11/01/1900,#NAME?,13/07/1904,#NAME?,26/01/1900,#NAME?,486.2827,#NAME?,7.46876,#NAME?,3.45423,#NAME?,0.77206,#NAME?,348.71,#NAME?,742.92164,#NAME?,0.12564,#NAME?,241.34539,#NAME?,7945.2,#NAME?,76.91362,#NAME?,2131.7,#NAME?,20.30538,#NAME?,712.72993,#NAME?,926.81,#NAME?,156.89128,#NAME?,12.17141,#NAME?,18.88004,#NAME?,1222870,,#NAME?,3165.25,#NAME?,8.55665,,,,#NAME?,14.3406,#NAME?,36.5813,#NAME?,42.902,#NAME?,16.0089,#NAME?,20.0124,#NAME?,20.4876,#NAME?,32.3599,#NAME?,10.4252,#NAME?,20.8426,#NAME?,10.4292,#NAME?,39.4282,#NAME?,96.4607,#NAME?,80.4199,#NAME?,9.3752,#NAME?,15.5337,#NAME?,16.5391,#NAME?,22.699,#NAME?,18.3907,#NAME?,11.5009,#NAME?,12.013,#NAME?,12.4884,#NAME?,14.7269,#NAME?,15.6472,,#NAME?,34.78,#NAME?,20.1086,#NAME?,9.1425,#NAME?,29.2469,#NAME?,11.1325,#NAME?,14.3382,#NAME?,19.6285,#NAME?,27.0594,#NAME?,17.0973,#NAME?,14.6938,#NAME?,67.8046,#NAME?,92.854,#NAME?,21.2117,#NAME?,17.7161,#NAME?,10.6998,#NAME?,5.9985,#NAME?,17.8845,#NAME?,6.9788,#NAME?,0.2505,#NAME?,14.4687,#NAME?,25.0091,#NAME?,17.3056,#NAME?,5.5426,,#NAME?,4.0235,#NAME?,11.2777,,,,#NAME?,14.3406,#NAME?,36.5813,#NAME?,42.902,#NAME?,16.0089,#NAME?,20.0124,#NAME?,20.4876,#NAME?,32.3599,#NAME?,10.4252,#NAME?,20.8426,#NAME?,10.4292,#NAME?,39.4282,#NAME?,96.4607,#NAME?,80.4199,#NAME?,9.3752,#NAME?,15.5337,#NAME?,16.5391,#NAME?,22.699,#NAME?,18.3907,#NAME?,11.5009,#NAME?,12.013,#NAME?,12.4884,#NAME?,14.7269,#NAME?,15.6472,,#NAME?,13.1528,#NAME?,14.8607,#NAME?,16.4296,#NAME?,0.0706,#NAME?,3.1454,#NAME?,49.6418,#NAME?,13.5083,#NAME?,17.8907,#NAME?,21.8217,#NAME?,7.4272,#NAME?,89.1727,#NAME?,4.6784,#NAME?,17.1403,#NAME?,9.8387,#NAME?,14.1201,#NAME?,4.7847,#NAME?,18.9063,#NAME?,337.1022,#NAME?,1.5615,#NAME?,7.489,#NAME?,23.0723,#NAME?,16.7135,#NAME?,15.1089,,#NAME?,0.2315,#NAME?,6.4454,,,,,,,#NAME?,17.3631,#NAME?,66.523,#NAME?,1.2546,#NAME?,12.4121,#NAME?,25.4138,#NAME?,5.1972,#NAME?,11.8791,#NAME?,2.2613,#NAME?,0.4319,#NAME?,13.9826,#NAME?,7.9758,#NAME?,2.3206,#NAME?,38.3188,#NAME?,7.4372,#NAME?,16.9282,#NAME?,11.1266,#NAME?,2.3928,#NAME?,15.9673,#NAME?,6.3602,#NAME?,27.4712,#NAME?,31.2493,#NAME?,9.9508,#NAME?,12.9267,#NAME?,#NAME?,0.1026,#NAME?,20.1226,#NAME?,13.3521,#NAME?,12.7649,#NAME?,0.1086,#NAME?,5.5677,#NAME?,14.9163,#NAME?,23.4633,#NAME?,11.7435,#NAME?,11.7247,#NAME?,12.1975,#NAME?,18.0599,#NAME?,17.4733,#NAME?,9.8585,#NAME?,14.2178,#NAME?,14.9321,#NAME?,20.2544,#NAME?,4.835,#NAME?,1.2546,#NAME?,12.4121,#NAME?,25.4138,#NAME?,17.36,#NAME?,11.8791,,#NAME?,15.3746,#NAME?,11/01/1900
