,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,PX_LAST,,,Price,,http://www.msci.com/products/indices/tools/old_tickers/bb_eod/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE_RATIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/09/1960,,,,AUSTRALIA,,AUSTRIA,,BELGIUM,,CANADA,,DENMARK,,FINLAND,,FRANCE,,GERMANY,,GREECE,,HONG KONG,,IRELAND,,ITALY,,JAPAN,,NETHERLANDS,,NEW ZEALAND,,NORWAY,,PORTUGAL,,SINGAPORE,,SPAIN,,SWEDEN,,SWITZERLAND,,UNITED KINGDOM,,USA,,,,AUSTRALIA,,AUSTRIA,,BELGIUM,,CANADA,,DENMARK,,FINLAND,,FRANCE,,GERMANY,,GREECE,,HONG KONG,,IRELAND,,ITALY,,JAPAN,,NETHERLANDS,,NEW ZEALAND,,NORWAY,,PORTUGAL,,SINGAPORE,,SPAIN,,SWEDEN,,SWITZERLAND,,UNITED KINGDOM,,USA,,,,AUSTRALIA,,AUSTRIA,,BELGIUM,,CANADA,,DENMARK,,FINLAND,,FRANCE,,GERMANY,,GREECE,,HONG KONG,,IRELAND,,ITALY,,JAPAN,,NETHERLANDS,,NEW ZEALAND,,NORWAY,,PORTUGAL,,SINGAPORE,,SPAIN,,SWEDEN,,SWITZERLAND,,UNITED KINGDOM,,USA
,,,,MSDUAS Index,,MSDUAT Index,,MSDUBE Index,,MSDUCA Index,,MSDUDE Index,,MSDUFI Index,,MSDUFR Index,,MSDUGR Index,,MSEUSGE Index,,MSDUHK Index,,MSDUIE Index,,MSDUIT Index,,MSDUJN Index,,MSDUNE Index,,MSDUNZ Index,,MSDUNO Index,,MSDUSPT Index,,MSDUSG Index,,MSDUSP Index,,MSDUSW Index,,MSDUSZ Index,,MSDUUK Index,,MSDUUS Index,,,,GDDUAS Index,,GDDUAT Index,,GDDUBE Index,,GDDUCA Index,,GDDUDE Index,,GDDUFI Index,,GDDUFR Index,,GDDUGR Index,,GDUESGE Index,,GDDUHK Index,,GDDUIE Index,,GDDUIT Index,,GDDUJN Index,,GDDUNE Index,,GDDUNZ Index,,GDDUNO Index,,GDDUPT Index,,GDDUSG Index,,GDDUSP Index,,GDDUSW Index,,GDDUSZ Index,,GDDUUK Index,,GDDUUS Index,,,,mxau index,,MSDUAT Index,,MSDUBE Index,,MSDUCA Index,,MSDUDE Index,,MSDUFI Index,,MSDUFR Index,,MSDUGR Index,,MSEUSGE Index,,MSDUHK Index,,MSDUIE Index,,MSDUIT Index,,MSDUJN Index,,MSDUNE Index,,MSDUNZ Index,,MSDUNO Index,,MSDUSPT Index,,MSDUSG Index,,MSDUSP Index,,MSDUSW Index,,MSDUSZ Index,,MSDUUK Index,,MSDUUS Index
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,px_last,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#NAME?,100,#NAME?,100,#NAME?,376.01,#NAME?,100,#NAME?,100,#NAME?,100,#NAME?,100,#NAME?,362.621,#NAME?,100,#NAME?,100,#NAME?,100,#NAME?,202.131,#NAME?,100,#NAME?,100,#NAME?,32.064,#NAME?,100,#NAME?,100,#NAME?,729.35,#NAME?,100,#NAME?,100,#NAME?,100,#NAME?,100,#NAME?,100,,,#NAME?,100,#NAME?,100,#NAME?,100,#NAME?,100,#NAME?,100,#NAME?,100,#NAME?,100,#NAME?,100,#NAME?,100,#NAME?,100,#NAME?,100,#NAME?,100,#NAME?,100,#NAME?,100,#NAME?,100,#NAME?,100,#NAME?,100,#NAME?,100,#NAME?,100,#NAME?,100,#NAME?,100,#NAME?,100,#NAME?,100,,,#NAME?,100.00,#NAME?,86.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,30/01/1970,96.743,30/01/1970,99.769,30/01/1987,395.834,30/01/1970,102.195,30/01/1970,100.202,29/01/1988,95.82,30/01/1970,103.671,29/01/1988,317.933,29/01/1988,89.103,30/01/1970,105.158,29/01/1988,111.581,29/01/1988,185.919,30/01/1970,98.135,30/01/1970,94.277,29/01/1982,32.677,30/01/1970,103.799,29/01/1988,105.818,29/01/1988,785.96,30/01/1970,103.69,30/01/1970,95.944,30/01/1970,97.346,30/01/1970,99.069,30/01/1970,92.592,,,30/01/1970,96.92,30/01/1970,100.051,30/01/1970,101.067,30/01/1970,102.493,30/01/1970,100.678,29/01/1988,96.015,30/01/1970,103.938,30/01/1970,95.232,29/01/1988,89.103,30/01/1970,105.587,29/01/1988,111.799,30/01/1970,104.183,30/01/1970,98.486,30/01/1970,94.638,29/01/1988,96.965,30/01/1970,104.033,29/01/1988,105.818,30/01/1970,98.978,30/01/1970,103.941,30/01/1970,96.232,30/01/1970,97.5,30/01/1970,99.383,30/01/1970,92.886,,,30/01/1970,96.74,26/02/1971,84.67409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/02/1970,95.515,27/02/1970,98.35,27/02/1987,410.861,27/02/1970,106.475,27/02/1970,98.297,29/02/1988,97.668,27/02/1970,100.642,29/02/1988,367.944,29/02/1988,94.743,27/02/1970,112.226,29/02/1988,109.805,29/02/1988,196.601,27/02/1970,99.057,27/02/1970,94.798,26/02/1982,30.999,27/02/1970,101.84,29/02/1988,90.17,29/02/1988,768.08,27/02/1970,108.521,27/02/1970,89.684,27/02/1970,95.575,27/02/1970,93.564,27/02/1970,97.527,,,27/02/1970,95.85,27/02/1970,98.924,27/02/1970,101.267,27/02/1970,107.088,27/02/1970,99.241,29/02/1988,98.051,27/02/1970,101.171,27/02/1970,92.512,29/02/1988,94.743,27/02/1970,113.115,29/02/1988,110.242,27/02/1970,101.428,27/02/1970,99.768,27/02/1970,95.525,29/02/1988,81.627,27/02/1970,102.299,29/02/1988,90.17,27/02/1970,100.575,27/02/1970,109.047,27/02/1970,90.238,27/02/1970,95.886,27/02/1970,94.182,27/02/1970,98.13,,,27/02/1970,95.51,31/03/1971,89.22256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,31/03/1970,95.075,31/03/1970,97.544,31/03/1987,432.597,31/03/1970,107.304,31/03/1970,95.519,31/03/1988,106.611,31/03/1970,99.325,31/03/1988,366.967,31/03/1988,104,31/03/1970,116.391,31/03/1988,119.208,31/03/1988,204.174,31/03/1970,102.793,31/03/1970,95.802,31/03/1982,26.885,31/03/1970,106.649,31/03/1988,95.109,31/03/1988,810.23,31/03/1970,104.967,31/03/1970,92.021,31/03/1970,95.379,31/03/1970,95.651,31/03/1970,97.829,,,31/03/1970,95.575,31/03/1970,98.416,31/03/1970,101.957,31/03/1970,108.227,31/03/1970,96.918,31/03/1988,107.214,31/03/1970,100.13,31/03/1970,93.39,31/03/1988,104,31/03/1970,117.773,31/03/1988,119.912,31/03/1970,105.097,31/03/1970,103.893,31/03/1970,96.899,31/03/1988,99.879,31/03/1970,107.371,31/03/1988,95.145,31/03/1970,98.053,31/03/1970,105.739,31/03/1970,92.891,31/03/1970,95.857,31/03/1970,96.612,31/03/1970,98.729,,,31/03/1970,95.07,30/04/1971,85.90617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,30/04/1970,84.313,30/04/1970,99.827,30/04/1987,460.149,30/04/1970,94.786,30/04/1970,91.589,29/04/1988,107.724,30/04/1970,93.254,29/04/1988,360.254,29/04/1988,106.351,30/04/1970,116.488,29/04/1988,119.616,29/04/1988,200.29,30/04/1970,90.061,30/04/1970,89.534,30/04/1982,27.544,30/04/1970,103.643,29/04/1988,87.39,29/04/1988,854.63,30/04/1970,96.282,30/04/1970,82.543,30/04/1970,86.184,30/04/1970,85.666,30/04/1970,89.088,,,30/04/1970,84.926,30/04/1970,101.021,30/04/1970,100.935,30/04/1970,95.896,30/04/1970,93.411,29/04/1988,108.532,30/04/1970,94.308,30/04/1970,89.142,29/04/1988,106.351,30/04/1970,118.334,29/04/1988,120.56,30/04/1970,104.872,30/04/1970,91.389,30/04/1970,90.929,29/04/1988,102.245,30/04/1970,104.613,29/04/1988,88.067,30/04/1970,91.945,30/04/1970,97.249,30/04/1970,83.629,30/04/1970,86.782,30/04/1970,86.858,30/04/1970,90.2,,,30/04/1970,84.31,31/05/1971,83.29145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,29/05/1970,78.733,29/05/1970,99.682,29/05/1987,438.294,29/05/1970,85.524,29/05/1970,87.684,31/05/1988,113.951,29/05/1970,90.563,31/05/1988,355.439,31/05/1988,98.909,29/05/1970,112.89,31/05/1988,132.016,31/05/1988,178.757,29/05/1970,87.377,29/05/1970,87.087,31/05/1982,27.237,29/05/1970,99.426,31/05/1988,81.504,31/05/1988,873.4,29/05/1970,91.612,29/05/1970,76.661,29/05/1970,83.853,29/05/1970,81.149,29/05/1970,83.789,,,29/05/1970,79.47,29/05/1970,101.202,29/05/1970,97.124,29/05/1970,86.828,29/05/1970,89.913,31/05/1988,115.001,29/05/1970,91.884,29/05/1970,80.844,31/05/1988,98.909,29/05/1970,115.137,31/05/1988,133.303,29/05/1970,95.026,29/05/1970,89.027,29/05/1970,88.813,31/05/1988,104.846,29/05/1970,100.616,31/05/1988,82.665,29/05/1970,91.681,29/05/1970,92.802,29/05/1970,77.98,29/05/1970,84.604,29/05/1970,82.614,29/05/1970,85.125,,,29/05/1970,78.73,30/06/1971,83.96714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,30/06/1970,88.785,30/06/1970,101.98,30/06/1987,458.567,30/06/1970,89.558,30/06/1970,87.419,30/06/1988,112.615,30/06/1970,88.219,30/06/1988,355.586,30/06/1988,91.906,30/06/1970,117.959,30/06/1988,132.272,30/06/1988,186.056,30/06/1970,88.687,30/06/1970,86.835,30/06/1982,25.992,30/06/1970,104.283,30/06/1988,76.144,30/06/1988,952.04,30/06/1970,94.853,30/06/1970,81.849,30/06/1970,84.178,30/06/1970,84.601,30/06/1970,80.099,,,30/06/1970,89.789,30/06/1970,103.864,30/06/1970,98.128,30/06/1970,91.242,30/06/1970,90.127,30/06/1988,113.846,30/06/1970,89.812,30/06/1970,77.929,30/06/1988,95.409,30/06/1970,120.788,30/06/1988,133.794,30/06/1970,90.617,30/06/1970,90.73,30/06/1970,88.925,30/06/1988,101.497,30/06/1970,105.803,30/06/1988,77.228,30/06/1970,92.387,30/06/1970,96.399,30/06/1970,83.57,30/06/1970,85.101,30/06/1970,86.466,30/06/1970,81.667,,,30/06/1970,88.79,30/07/1971,80.43037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,31/07/1970,91.499,31/07/1970,102.928,31/07/1987,490.825,31/07/1970,95.705,31/07/1970,83.824,29/07/1988,111.384,31/07/1970,93.105,29/07/1988,358.145,29/07/1988,90.556,31/07/1970,126.103,29/07/1988,130.31,29/07/1988,191.319,31/07/1970,88.586,31/07/1970,94.13,30/07/1982,24.938,31/07/1970,111.49,29/07/1988,72.504,29/07/1988,973.45,31/07/1970,96.868,31/07/1970,88.866,31/07/1970,87.275,31/07/1970,87.533,31/07/1970,85.851,,,31/07/1970,92.703,31/07/1970,105.161,31/07/1970,104.009,31/07/1970,97.821,31/07/1970,86.911,29/07/1988,112.791,31/07/1970,95.094,31/07/1970,82.744,29/07/1988,95.032,31/07/1970,129.612,29/07/1988,132.03,31/07/1970,93.198,31/07/1970,90.997,31/07/1970,96.773,29/07/1988,103.135,31/07/1970,113.389,29/07/1988,73.537,31/07/1970,93.348,31/07/1970,98.692,31/07/1970,91.045,31/07/1970,88.384,31/07/1970,89.798,31/07/1970,87.823,,,31/07/1970,91.5,31/08/1971,76.80404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,31/08/1970,90.662,31/08/1970,107.071,31/08/1987,508.663,31/08/1970,99.774,31/08/1970,87.926,31/08/1988,104.593,31/08/1970,92.483,31/08/1988,355.004,31/08/1988,88.341,31/08/1970,131.03,31/08/1988,120.081,31/08/1988,184.427,31/08/1970,87.343,31/08/1970,100.126,31/08/1982,25.4,31/08/1970,122.538,31/08/1988,69.542,31/08/1988,886.98,31/08/1970,96.961,31/08/1970,83.003,31/08/1970,90.981,31/08/1970,87.108,31/08/1970,89.109,,,31/08/1970,92.038,31/08/1970,109.731,31/08/1970,103.779,31/08/1970,102.311,31/08/1970,91.658,31/08/1988,106.102,31/08/1970,94.766,31/08/1970,83.787,31/08/1988,92.781,31/08/1970,135.158,31/08/1988,121.883,31/08/1970,93.299,31/08/1970,90.094,31/08/1970,103.306,31/08/1988,95.902,31/08/1970,124.906,31/08/1988,70.533,31/08/1970,92.459,31/08/1970,99.066,31/08/1970,85.35,31/08/1970,92.324,31/08/1970,89.704,31/08/1970,91.445,,,31/08/1970,90.66,30/09/1971,69.64053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,30/09/1970,90.656,30/09/1970,108.778,30/09/1987,480.069,30/09/1970,106.006,30/09/1970,84.603,30/09/1988,99.812,30/09/1970,89.657,30/09/1988,380.718,30/09/1988,90.807,30/09/1970,128.427,30/09/1988,121.383,30/09/1988,196.184,30/09/1970,86.037,30/09/1970,98.168,30/09/1982,25.033,30/09/1970,125.817,30/09/1988,67.18,30/09/1988,884.91,30/09/1970,93.5,30/09/1970,80.734,30/09/1970,86.953,30/09/1970,91.989,30/09/1970,91.875,,,30/09/1970,92.216,30/09/1970,111.824,30/09/1970,104.731,30/09/1970,109.037,30/09/1970,88.686,30/09/1988,101.451,30/09/1970,92.184,30/09/1970,82.492,30/09/1988,95.368,30/09/1970,132.97,30/09/1988,123.417,30/09/1970,91.074,30/09/1970,89.131,30/09/1970,101.658,30/09/1988,91.569,30/09/1970,128.526,30/09/1988,68.137,30/09/1970,93.325,30/09/1970,95.809,30/09/1970,83.328,30/09/1970,88.406,30/09/1970,95.07,30/09/1970,94.574,,,30/09/1970,90.66,29/10/1971,69.99742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,30/10/1970,82.215,30/10/1970,107.153,30/10/1987,387.879,30/10/1970,104.251,30/10/1970,86.313,31/10/1988,108.294,30/10/1970,90.75,31/10/1988,420.278,31/10/1988,98.875,30/10/1970,124.276,31/10/1988,129.594,31/10/1988,219.201,30/10/1970,86.845,30/10/1970,97.912,29/10/1982,24.313,30/10/1970,128.252,31/10/1988,73.125,31/10/1988,920.97,30/10/1970,96.325,30/10/1970,72.224,30/10/1970,85.703,30/10/1970,91.557,30/10/1970,90.95,,,30/10/1970,83.818,30/10/1970,110.493,30/10/1970,106.34,30/10/1970,107.571,30/10/1970,90.969,31/10/1988,110.282,30/10/1970,93.619,30/10/1970,81.325,31/10/1988,103.841,30/10/1970,129.165,31/10/1988,131.989,30/10/1970,87.081,30/10/1970,90.358,30/10/1970,101.773,31/10/1988,95.559,30/10/1970,131.298,31/10/1988,74.167,30/10/1970,94.218,30/10/1970,99,30/10/1970,74.867,30/10/1970,87.338,30/10/1970,94.962,30/10/1970,93.91,,,30/10/1970,82.21,30/11/1971,68.86054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,30/11/1970,78.062,30/11/1970,107.586,30/11/1987,382.759,30/11/1970,108.918,30/11/1970,87.196,30/11/1988,117.241,30/11/1970,89.764,30/11/1988,417.035,30/11/1988,94.4,30/11/1970,129.533,30/11/1988,120.863,30/11/1988,222.455,30/11/1970,84.039,30/11/1970,87.781,30/11/1982,22.304,30/11/1970,127.163,30/11/1988,76.448,30/11/1988,920.6,30/11/1970,96.092,30/11/1970,78.211,30/11/1970,82.107,30/11/1970,85.076,30/11/1970,95.67,,,30/11/1970,79.769,30/11/1970,111.281,30/11/1970,104.938,30/11/1970,112.744,30/11/1970,92.421,30/11/1988,119.61,30/11/1970,92.919,30/11/1970,78.446,30/11/1988,99.823,30/11/1970,135.149,30/11/1988,123.324,30/11/1970,85.424,30/11/1970,87.839,30/11/1970,91.623,30/11/1988,92.006,30/11/1970,130.519,30/11/1988,77.537,30/11/1970,93.188,30/11/1970,99.057,30/11/1970,81.398,30/11/1970,83.876,30/11/1970,88.586,30/11/1970,99.08,,,30/11/1970,78.06,31/12/1971,84.0509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,31/12/1970,78.896,31/12/1970,107.423,31/12/1987,392.115,31/12/1970,111.571,31/12/1970,87.686,30/12/1988,111.873,31/12/1970,91.298,30/12/1988,428.932,30/12/1988,93.743,31/12/1970,138.801,30/12/1988,122.373,30/12/1988,220.943,31/12/1970,84.422,31/12/1970,89.167,31/12/1982,24.162,31/12/1970,130.438,30/12/1988,70.514,30/12/1988,956.72,31/12/1970,93.121,31/12/1970,77.516,31/12/1970,84.769,31/12/1970,90.171,31/12/1970,100.927,,,31/12/1970,80.809,31/12/1970,111.455,31/12/1970,107.181,31/12/1970,115.836,31/12/1970,93.467,30/12/1988,114.347,31/12/1970,94.83,31/12/1970,76.16,30/12/1988,99.118,31/12/1970,145.362,30/12/1988,125.089,31/12/1970,82.422,31/12/1970,88.621,31/12/1970,93.449,30/12/1988,87.856,31/12/1970,134.215,30/12/1988,71.518,31/12/1970,96.148,31/12/1970,96.299,31/12/1970,80.997,31/12/1970,86.797,31/12/1970,94.235,31/12/1970,104.83,,,31/12/1970,78.9,31/01/1972,81.42587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,29/01/1971,76.975,29/01/1971,105.712,29/01/1988,405.998,29/01/1971,114.963,29/01/1971,88.315,31/01/1989,109.856,29/01/1971,95.686,31/01/1989,407.847,31/01/1989,84.541,29/01/1971,145.166,31/01/1989,126.615,31/01/1989,214.615,29/01/1971,88.749,29/01/1971,91.176,31/01/1983,25.92,29/01/1971,139.894,31/01/1989,69.13,31/01/1989,1049.1,29/01/1971,99.125,29/01/1971,82.986,29/01/1971,92.24,29/01/1971,90.221,29/01/1971,105.338,,,29/01/1971,79.039,29/01/1971,110.027,29/01/1971,116.396,29/01/1971,119.716,29/01/1971,94.663,31/01/1989,112.492,29/01/1971,99.711,29/01/1971,87.16,31/01/1989,89.388,29/01/1971,152.572,31/01/1989,129.638,29/01/1971,83.551,29/01/1971,93.552,29/01/1971,95.937,31/01/1989,92.33,29/01/1971,144.28,31/01/1989,70.115,29/01/1971,102.399,29/01/1971,102.815,29/01/1971,87.038,29/01/1971,94.62,29/01/1971,94.634,29/01/1971,109.712,,,29/01/1971,76.97,29/02/1972,89.62256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/02/1971,75.4,26/02/1971,106.492,29/02/1988,506.485,26/02/1971,114.483,26/02/1971,85.748,28/02/1989,113.029,26/02/1971,94.843,28/02/1989,407.711,28/02/1989,85.754,26/02/1971,137.665,28/02/1989,133.736,28/02/1989,209.835,26/02/1971,92.537,26/02/1971,91.13,28/02/1983,27.416,26/02/1971,139.99,28/02/1989,73.013,28/02/1989,1046.03,26/02/1971,99.981,26/02/1971,86.704,26/02/1971,92.626,26/02/1971,88.342,26/02/1971,106.18,,,26/02/1971,77.621,26/02/1971,111.19,26/02/1971,119.681,26/02/1971,119.574,26/02/1971,92.44,28/02/1989,115.952,26/02/1971,99.162,26/02/1971,90.951,28/02/1989,90.671,26/02/1971,145.231,28/02/1989,137.151,26/02/1971,86.04,26/02/1971,97.927,26/02/1971,96.272,28/02/1989,92.021,26/02/1971,144.716,28/02/1989,74.053,26/02/1971,101.441,26/02/1971,104.006,26/02/1971,91.263,26/02/1971,95.189,26/02/1971,93.033,26/02/1971,110.885,,,26/02/1971,75.4,31/03/1972,92.45425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,31/03/1971,79.422,31/03/1971,104.958,31/03/1988,524.592,31/03/1971,119.253,31/03/1971,82.565,31/03/1989,118.917,31/03/1971,92.773,31/03/1989,399.451,31/03/1989,85.299,31/03/1971,138.105,31/03/1989,130.128,31/03/1989,212.495,31/03/1971,99.89,31/03/1971,92.017,31/03/1983,26.294,31/03/1971,125.919,31/03/1989,71.632,31/03/1989,1086.85,31/03/1971,96.75,31/03/1971,89.224,31/03/1971,97.362,31/03/1971,95.724,31/03/1971,110.273,,,31/03/1971,81.96,31/03/1971,109.936,31/03/1971,117.423,31/03/1971,124.909,31/03/1971,89.542,31/03/1989,122.204,31/03/1971,97.337,31/03/1971,91.874,31/03/1989,90.19,31/03/1971,146.23,31/03/1989,133.657,31/03/1971,83.133,31/03/1971,106.087,31/03/1971,97.59,31/03/1989,90.855,31/03/1971,130.56,31/03/1989,72.653,31/03/1971,103.769,31/03/1971,100.947,31/03/1971,94.244,31/03/1971,100.24,31/03/1971,101.16,31/03/1971,115.446,,,31/03/1971,79.42,28/04/1972,90.52219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,30/04/1971,76.395,30/04/1971,106.554,29/04/1988,526.57,30/04/1971,118.655,30/04/1971,82.439,28/04/1989,124.52,30/04/1971,92.489,28/04/1989,418.78,28/04/1989,89.054,30/04/1971,148.416,28/04/1989,139.497,28/04/1989,213.802,30/04/1971,104.778,30/04/1971,95.939,29/04/1983,29.168,30/04/1971,132.327,28/04/1989,72.462,28/04/1989,1149.17,30/04/1971,97.37,30/04/1971,86.159,30/04/1971,100.005,30/04/1971,106.114,30/04/1971,114.333,,,30/04/1971,79.033,30/04/1971,111.962,30/04/1971,121.092,30/04/1971,124.645,30/04/1971,89.927,28/04/1989,128.177,30/04/1971,97.379,30/04/1971,86.343,28/04/1989,94.16,30/04/1971,157.685,28/04/1989,143.486,30/04/1971,80.46,30/04/1971,111.659,30/04/1971,102.131,28/04/1989,94.066,30/04/1971,137.582,28/04/1989,74.223,30/04/1971,106.325,30/04/1971,101.899,30/04/1971,91.332,30/04/1971,103.141,30/04/1971,112.496,30/04/1971,119.987,,,30/04/1971,76.39,31/05/1972,94.31374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,31/05/1971,74.116,31/05/1971,111.781,31/05/1988,500.27,31/05/1971,115.137,31/05/1971,81.247,31/05/1989,116.403,31/05/1971,97.258,31/05/1989,403.392,31/05/1989,97.574,31/05/1971,160.237,31/05/1989,129.585,31/05/1989,203.36,31/05/1971,103.75,31/05/1971,96.939,31/05/1983,31.259,31/05/1971,149.674,31/05/1989,66.607,31/05/1989,1171.86,31/05/1971,99.694,31/05/1971,88.937,31/05/1971,96.073,31/05/1971,109.808,31/05/1971,109.661,,,31/05/1971,76.873,31/05/1971,117.827,31/05/1971,122.671,31/05/1971,121.303,31/05/1971,89.151,31/05/1989,120.028,31/05/1971,102.741,31/05/1971,90.516,31/05/1989,105.137,31/05/1971,170.784,31/05/1989,133.492,31/05/1971,75.217,31/05/1971,110.941,31/05/1971,103.583,31/05/1989,86.908,31/05/1971,156.007,31/05/1989,69.183,31/05/1971,116.87,31/05/1971,104.644,31/05/1971,94.607,31/05/1971,99.284,31/05/1971,116.771,31/05/1971,115.381,,,31/05/1971,74.12,30/06/1972,96.72175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,30/06/1971,74.664,30/06/1971,110.266,30/06/1988,505.691,30/06/1971,114.167,30/06/1971,81.191,30/06/1989,113.126,30/06/1971,95.143,30/06/1989,433.844,30/06/1989,99.372,30/06/1971,194.154,30/06/1989,124.354,30/06/1989,223.61,30/06/1971,113.393,30/06/1971,95.561,30/06/1983,30.781,30/06/1971,169.761,30/06/1989,66.092,30/06/1989,1179.96,30/06/1971,99.163,30/06/1971,89.627,30/06/1971,100.455,30/06/1971,111.481,30/06/1971,110.183,,,30/06/1971,77.642,30/06/1971,116.598,30/06/1971,124.006,30/06/1971,120.632,30/06/1971,89.617,30/06/1989,116.866,30/06/1971,100.85,30/06/1971,90.781,30/06/1989,109.152,30/06/1971,207.468,30/06/1989,128.306,30/06/1971,75.091,30/06/1971,121.637,30/06/1971,102.501,30/06/1989,88.764,30/06/1971,177.327,30/06/1989,68.648,30/06/1971,121.023,30/06/1971,104.407,30/06/1971,95.675,30/06/1971,104.02,30/06/1971,118.905,30/06/1971,116.229,,,30/06/1971,74.66,31/07/1972,91.12682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,30/07/1971,71.551,30/07/1971,110.905,29/07/1988,478.017,30/07/1971,114.115,30/07/1971,85.059,31/07/1989,117.606,30/07/1971,97.59,31/07/1989,477.344,31/07/1989,114.735,30/07/1971,191.666,31/07/1989,144.13,31/07/1989,247.082,30/07/1971,113.646,30/07/1971,97.008,29/07/1983,36.942,30/07/1971,164.709,31/07/1989,70.341,31/07/1989,1246.42,30/07/1971,102.77,30/07/1971,89.991,30/07/1971,102.537,30/07/1971,118.75,30/07/1971,106.03,,,30/07/1971,74.59,30/07/1971,117.626,30/07/1971,128.914,30/07/1971,120.928,30/07/1971,94.419,31/07/1989,121.722,30/07/1971,103.788,30/07/1971,95.577,31/07/1989,129.717,30/07/1971,205.337,31/07/1989,148.922,30/07/1971,72.346,30/07/1971,122.295,30/07/1971,104.452,31/07/1989,92.79,30/07/1971,172.437,31/07/1989,73.062,30/07/1971,127.265,30/07/1971,108.529,30/07/1971,96.383,30/07/1971,106.38,30/07/1971,127.017,30/07/1971,112.147,,,30/07/1971,71.55,31/08/1972,91.55541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,31/08/1971,68.99,31/08/1971,109.728,31/08/1988,474.151,31/08/1971,118.35,31/08/1971,88.275,31/08/1989,108.26,31/08/1971,94.62,31/08/1989,470.714,31/08/1989,125.49,31/08/1971,226.984,31/08/1989,144.741,31/08/1989,252.312,31/08/1971,105.824,31/08/1971,92.356,31/08/1983,34.731,31/08/1971,170.141,31/08/1989,76.747,31/08/1989,1208.87,31/08/1971,105.967,31/08/1971,90.916,31/08/1971,103.503,31/08/1971,120.159,31/08/1971,110.172,,,31/08/1971,72.106,31/08/1971,116.756,31/08/1971,127.624,31/08/1971,125.772,31/08/1971,98.528,31/08/1989,112.266,31/08/1971,100.99,31/08/1971,93.843,31/08/1989,141.33,31/08/1971,243.702,31/08/1989,149.77,31/08/1971,70.58,31/08/1971,114.296,31/08/1971,99.857,31/08/1989,118.45,31/08/1971,178.525,31/08/1989,79.716,31/08/1971,131.31,31/08/1971,112.231,31/08/1971,97.707,31/08/1971,107.597,31/08/1971,128.899,31/08/1971,116.828,,,31/08/1971,67.34,29/09/1972,88.518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
