Amplitude adjusted (CLI),Monthly,Jan-1970,Australia,101.07
Amplitude adjusted (CLI),Monthly,Feb-1970,Australia,100.9094
Amplitude adjusted (CLI),Monthly,Mar-1970,Australia,100.6728
Amplitude adjusted (CLI),Monthly,Apr-1970,Australia,100.3802
Amplitude adjusted (CLI),Monthly,May-1970,Australia,100.0823
Amplitude adjusted (CLI),Monthly,Jun-1970,Australia,99.83826
Amplitude adjusted (CLI),Monthly,Jul-1970,Australia,99.67059
Amplitude adjusted (CLI),Monthly,Aug-1970,Australia,99.57877
Amplitude adjusted (CLI),Monthly,Sep-1970,Australia,99.53909
Amplitude adjusted (CLI),Monthly,Oct-1970,Australia,99.52596
Amplitude adjusted (CLI),Monthly,Nov-1970,Australia,99.51492
Amplitude adjusted (CLI),Monthly,Dec-1970,Australia,99.49019
Amplitude adjusted (CLI),Monthly,Jan-1971,Australia,99.43397
Amplitude adjusted (CLI),Monthly,Feb-1971,Australia,99.34538
Amplitude adjusted (CLI),Monthly,Mar-1971,Australia,99.23183
Amplitude adjusted (CLI),Monthly,Apr-1971,Australia,99.10006
Amplitude adjusted (CLI),Monthly,May-1971,Australia,98.94713
Amplitude adjusted (CLI),Monthly,Jun-1971,Australia,98.77626
Amplitude adjusted (CLI),Monthly,Jul-1971,Australia,98.58401
Amplitude adjusted (CLI),Monthly,Aug-1971,Australia,98.37608
Amplitude adjusted (CLI),Monthly,Sep-1971,Australia,98.17397
Amplitude adjusted (CLI),Monthly,Oct-1971,Australia,98.01318
Amplitude adjusted (CLI),Monthly,Nov-1971,Australia,97.92997
Amplitude adjusted (CLI),Monthly,Dec-1971,Australia,97.94788
Amplitude adjusted (CLI),Monthly,Jan-1972,Australia,98.06437
Amplitude adjusted (CLI),Monthly,Feb-1972,Australia,98.26258
Amplitude adjusted (CLI),Monthly,Mar-1972,Australia,98.52271
Amplitude adjusted (CLI),Monthly,Apr-1972,Australia,98.83047
Amplitude adjusted (CLI),Monthly,May-1972,Australia,99.17888
Amplitude adjusted (CLI),Monthly,Jun-1972,Australia,99.55601
Amplitude adjusted (CLI),Monthly,Jul-1972,Australia,99.95142
Amplitude adjusted (CLI),Monthly,Aug-1972,Australia,100.3645
Amplitude adjusted (CLI),Monthly,Sep-1972,Australia,100.7932
Amplitude adjusted (CLI),Monthly,Oct-1972,Australia,101.2343
Amplitude adjusted (CLI),Monthly,Nov-1972,Australia,101.6754
Amplitude adjusted (CLI),Monthly,Dec-1972,Australia,102.0921
Amplitude adjusted (CLI),Monthly,Jan-1973,Australia,102.4562
Amplitude adjusted (CLI),Monthly,Feb-1973,Australia,102.7452
Amplitude adjusted (CLI),Monthly,Mar-1973,Australia,102.9564
Amplitude adjusted (CLI),Monthly,Apr-1973,Australia,103.096
Amplitude adjusted (CLI),Monthly,May-1973,Australia,103.177
Amplitude adjusted (CLI),Monthly,Jun-1973,Australia,103.1997
Amplitude adjusted (CLI),Monthly,Jul-1973,Australia,103.164
Amplitude adjusted (CLI),Monthly,Aug-1973,Australia,103.0669
Amplitude adjusted (CLI),Monthly,Sep-1973,Australia,102.9163
Amplitude adjusted (CLI),Monthly,Oct-1973,Australia,102.7434
Amplitude adjusted (CLI),Monthly,Nov-1973,Australia,102.5612
Amplitude adjusted (CLI),Monthly,Dec-1973,Australia,102.3719
Amplitude adjusted (CLI),Monthly,Jan-1974,Australia,102.1602
Amplitude adjusted (CLI),Monthly,Feb-1974,Australia,101.8827
Amplitude adjusted (CLI),Monthly,Mar-1974,Australia,101.4973
Amplitude adjusted (CLI),Monthly,Apr-1974,Australia,100.9833
Amplitude adjusted (CLI),Monthly,May-1974,Australia,100.3457
Amplitude adjusted (CLI),Monthly,Jun-1974,Australia,99.62132
Amplitude adjusted (CLI),Monthly,Jul-1974,Australia,98.87434
Amplitude adjusted (CLI),Monthly,Aug-1974,Australia,98.16995
Amplitude adjusted (CLI),Monthly,Sep-1974,Australia,97.58482
Amplitude adjusted (CLI),Monthly,Oct-1974,Australia,97.17544
Amplitude adjusted (CLI),Monthly,Nov-1974,Australia,96.96025
Amplitude adjusted (CLI),Monthly,Dec-1974,Australia,96.92641
Amplitude adjusted (CLI),Monthly,Jan-1975,Australia,97.04504
Amplitude adjusted (CLI),Monthly,Feb-1975,Australia,97.26845
Amplitude adjusted (CLI),Monthly,Mar-1975,Australia,97.54328
Amplitude adjusted (CLI),Monthly,Apr-1975,Australia,97.82377
Amplitude adjusted (CLI),Monthly,May-1975,Australia,98.08418
Amplitude adjusted (CLI),Monthly,Jun-1975,Australia,98.31383
Amplitude adjusted (CLI),Monthly,Jul-1975,Australia,98.51408
Amplitude adjusted (CLI),Monthly,Aug-1975,Australia,98.70026
Amplitude adjusted (CLI),Monthly,Sep-1975,Australia,98.88889
Amplitude adjusted (CLI),Monthly,Oct-1975,Australia,99.08073
Amplitude adjusted (CLI),Monthly,Nov-1975,Australia,99.27553
Amplitude adjusted (CLI),Monthly,Dec-1975,Australia,99.47271
Amplitude adjusted (CLI),Monthly,Jan-1976,Australia,99.6702
Amplitude adjusted (CLI),Monthly,Feb-1976,Australia,99.86398
Amplitude adjusted (CLI),Monthly,Mar-1976,Australia,100.0393
Amplitude adjusted (CLI),Monthly,Apr-1976,Australia,100.1861
Amplitude adjusted (CLI),Monthly,May-1976,Australia,100.2995
Amplitude adjusted (CLI),Monthly,Jun-1976,Australia,100.3778
Amplitude adjusted (CLI),Monthly,Jul-1976,Australia,100.419
Amplitude adjusted (CLI),Monthly,Aug-1976,Australia,100.4162
Amplitude adjusted (CLI),Monthly,Sep-1976,Australia,100.3615
Amplitude adjusted (CLI),Monthly,Oct-1976,Australia,100.2533
Amplitude adjusted (CLI),Monthly,Nov-1976,Australia,100.1097
Amplitude adjusted (CLI),Monthly,Dec-1976,Australia,99.95125
Amplitude adjusted (CLI),Monthly,Jan-1977,Australia,99.7924
Amplitude adjusted (CLI),Monthly,Feb-1977,Australia,99.6375
Amplitude adjusted (CLI),Monthly,Mar-1977,Australia,99.49671
Amplitude adjusted (CLI),Monthly,Apr-1977,Australia,99.38502
Amplitude adjusted (CLI),Monthly,May-1977,Australia,99.29552
Amplitude adjusted (CLI),Monthly,Jun-1977,Australia,99.22139
Amplitude adjusted (CLI),Monthly,Jul-1977,Australia,99.16347
Amplitude adjusted (CLI),Monthly,Aug-1977,Australia,99.12762
Amplitude adjusted (CLI),Monthly,Sep-1977,Australia,99.12344
Amplitude adjusted (CLI),Monthly,Oct-1977,Australia,99.15589
Amplitude adjusted (CLI),Monthly,Nov-1977,Australia,99.21631
Amplitude adjusted (CLI),Monthly,Dec-1977,Australia,99.29446
Amplitude adjusted (CLI),Monthly,Jan-1978,Australia,99.37876
Amplitude adjusted (CLI),Monthly,Feb-1978,Australia,99.46876
Amplitude adjusted (CLI),Monthly,Mar-1978,Australia,99.56471
Amplitude adjusted (CLI),Monthly,Apr-1978,Australia,99.66626
Amplitude adjusted (CLI),Monthly,May-1978,Australia,99.76551
Amplitude adjusted (CLI),Monthly,Jun-1978,Australia,99.85976
Amplitude adjusted (CLI),Monthly,Jul-1978,Australia,99.95267
Amplitude adjusted (CLI),Monthly,Aug-1978,Australia,100.0534
Amplitude adjusted (CLI),Monthly,Sep-1978,Australia,100.163
Amplitude adjusted (CLI),Monthly,Oct-1978,Australia,100.2791
Amplitude adjusted (CLI),Monthly,Nov-1978,Australia,100.3937
Amplitude adjusted (CLI),Monthly,Dec-1978,Australia,100.5006
Amplitude adjusted (CLI),Monthly,Jan-1979,Australia,100.593
Amplitude adjusted (CLI),Monthly,Feb-1979,Australia,100.6726
Amplitude adjusted (CLI),Monthly,Mar-1979,Australia,100.7375
Amplitude adjusted (CLI),Monthly,Apr-1979,Australia,100.7926
Amplitude adjusted (CLI),Monthly,May-1979,Australia,100.8436
Amplitude adjusted (CLI),Monthly,Jun-1979,Australia,100.8896
Amplitude adjusted (CLI),Monthly,Jul-1979,Australia,100.94
Amplitude adjusted (CLI),Monthly,Aug-1979,Australia,100.9947
Amplitude adjusted (CLI),Monthly,Sep-1979,Australia,101.0532
Amplitude adjusted (CLI),Monthly,Oct-1979,Australia,101.107
Amplitude adjusted (CLI),Monthly,Nov-1979,Australia,101.1507
Amplitude adjusted (CLI),Monthly,Dec-1979,Australia,101.1782
Amplitude adjusted (CLI),Monthly,Jan-1980,Australia,101.1838
Amplitude adjusted (CLI),Monthly,Feb-1980,Australia,101.1549
Amplitude adjusted (CLI),Monthly,Mar-1980,Australia,101.0993
Amplitude adjusted (CLI),Monthly,Apr-1980,Australia,101.0486
Amplitude adjusted (CLI),Monthly,May-1980,Australia,101.0288
Amplitude adjusted (CLI),Monthly,Jun-1980,Australia,101.0525
Amplitude adjusted (CLI),Monthly,Jul-1980,Australia,101.1198
Amplitude adjusted (CLI),Monthly,Aug-1980,Australia,101.2175
Amplitude adjusted (CLI),Monthly,Sep-1980,Australia,101.3233
Amplitude adjusted (CLI),Monthly,Oct-1980,Australia,101.418
Amplitude adjusted (CLI),Monthly,Nov-1980,Australia,101.4904
Amplitude adjusted (CLI),Monthly,Dec-1980,Australia,101.544
Amplitude adjusted (CLI),Monthly,Jan-1981,Australia,101.5865
Amplitude adjusted (CLI),Monthly,Feb-1981,Australia,101.6256
Amplitude adjusted (CLI),Monthly,Mar-1981,Australia,101.654
Amplitude adjusted (CLI),Monthly,Apr-1981,Australia,101.6502
Amplitude adjusted (CLI),Monthly,May-1981,Australia,101.5937
Amplitude adjusted (CLI),Monthly,Jun-1981,Australia,101.4708
Amplitude adjusted (CLI),Monthly,Jul-1981,Australia,101.2739
Amplitude adjusted (CLI),Monthly,Aug-1981,Australia,101.0193
Amplitude adjusted (CLI),Monthly,Sep-1981,Australia,100.7201
Amplitude adjusted (CLI),Monthly,Oct-1981,Australia,100.389
Amplitude adjusted (CLI),Monthly,Nov-1981,Australia,100.0352
Amplitude adjusted (CLI),Monthly,Dec-1981,Australia,99.65914
Amplitude adjusted (CLI),Monthly,Jan-1982,Australia,99.26566
Amplitude adjusted (CLI),Monthly,Feb-1982,Australia,98.86497
Amplitude adjusted (CLI),Monthly,Mar-1982,Australia,98.47399
Amplitude adjusted (CLI),Monthly,Apr-1982,Australia,98.09879
Amplitude adjusted (CLI),Monthly,May-1982,Australia,97.74176
Amplitude adjusted (CLI),Monthly,Jun-1982,Australia,97.41685
Amplitude adjusted (CLI),Monthly,Jul-1982,Australia,97.14104
Amplitude adjusted (CLI),Monthly,Aug-1982,Australia,96.9221
Amplitude adjusted (CLI),Monthly,Sep-1982,Australia,96.76541
Amplitude adjusted (CLI),Monthly,Oct-1982,Australia,96.6707
Amplitude adjusted (CLI),Monthly,Nov-1982,Australia,96.64608
Amplitude adjusted (CLI),Monthly,Dec-1982,Australia,96.70619
Amplitude adjusted (CLI),Monthly,Jan-1983,Australia,96.85841
Amplitude adjusted (CLI),Monthly,Feb-1983,Australia,97.09695
Amplitude adjusted (CLI),Monthly,Mar-1983,Australia,97.42422
Amplitude adjusted (CLI),Monthly,Apr-1983,Australia,97.83562
Amplitude adjusted (CLI),Monthly,May-1983,Australia,98.29487
Amplitude adjusted (CLI),Monthly,Jun-1983,Australia,98.76474
Amplitude adjusted (CLI),Monthly,Jul-1983,Australia,99.23247
Amplitude adjusted (CLI),Monthly,Aug-1983,Australia,99.68406
Amplitude adjusted (CLI),Monthly,Sep-1983,Australia,100.1042
Amplitude adjusted (CLI),Monthly,Oct-1983,Australia,100.4753
Amplitude adjusted (CLI),Monthly,Nov-1983,Australia,100.7801
Amplitude adjusted (CLI),Monthly,Dec-1983,Australia,101.0055
Amplitude adjusted (CLI),Monthly,Jan-1984,Australia,101.1448
Amplitude adjusted (CLI),Monthly,Feb-1984,Australia,101.2084
Amplitude adjusted (CLI),Monthly,Mar-1984,Australia,101.2093
Amplitude adjusted (CLI),Monthly,Apr-1984,Australia,101.1617
Amplitude adjusted (CLI),Monthly,May-1984,Australia,101.0855
Amplitude adjusted (CLI),Monthly,Jun-1984,Australia,101.0054
Amplitude adjusted (CLI),Monthly,Jul-1984,Australia,100.935
Amplitude adjusted (CLI),Monthly,Aug-1984,Australia,100.8717
Amplitude adjusted (CLI),Monthly,Sep-1984,Australia,100.8091
Amplitude adjusted (CLI),Monthly,Oct-1984,Australia,100.7528
Amplitude adjusted (CLI),Monthly,Nov-1984,Australia,100.7048
Amplitude adjusted (CLI),Monthly,Dec-1984,Australia,100.6669
Amplitude adjusted (CLI),Monthly,Jan-1985,Australia,100.6418
Amplitude adjusted (CLI),Monthly,Feb-1985,Australia,100.6279
Amplitude adjusted (CLI),Monthly,Mar-1985,Australia,100.6282
Amplitude adjusted (CLI),Monthly,Apr-1985,Australia,100.6404
Amplitude adjusted (CLI),Monthly,May-1985,Australia,100.6539
Amplitude adjusted (CLI),Monthly,Jun-1985,Australia,100.6592
Amplitude adjusted (CLI),Monthly,Jul-1985,Australia,100.6382
Amplitude adjusted (CLI),Monthly,Aug-1985,Australia,100.5755
Amplitude adjusted (CLI),Monthly,Sep-1985,Australia,100.4646
Amplitude adjusted (CLI),Monthly,Oct-1985,Australia,100.3091
Amplitude adjusted (CLI),Monthly,Nov-1985,Australia,100.1299
Amplitude adjusted (CLI),Monthly,Dec-1985,Australia,99.96005
Amplitude adjusted (CLI),Monthly,Jan-1986,Australia,99.81268
Amplitude adjusted (CLI),Monthly,Feb-1986,Australia,99.67289
Amplitude adjusted (CLI),Monthly,Mar-1986,Australia,99.52604
Amplitude adjusted (CLI),Monthly,Apr-1986,Australia,99.35104
Amplitude adjusted (CLI),Monthly,May-1986,Australia,99.14693
Amplitude adjusted (CLI),Monthly,Jun-1986,Australia,98.93623
Amplitude adjusted (CLI),Monthly,Jul-1986,Australia,98.75305
Amplitude adjusted (CLI),Monthly,Aug-1986,Australia,98.63992
Amplitude adjusted (CLI),Monthly,Sep-1986,Australia,98.6221
Amplitude adjusted (CLI),Monthly,Oct-1986,Australia,98.69775
Amplitude adjusted (CLI),Monthly,Nov-1986,Australia,98.84024
Amplitude adjusted (CLI),Monthly,Dec-1986,Australia,99.02187
Amplitude adjusted (CLI),Monthly,Jan-1987,Australia,99.21964
Amplitude adjusted (CLI),Monthly,Feb-1987,Australia,99.43212
Amplitude adjusted (CLI),Monthly,Mar-1987,Australia,99.65479
Amplitude adjusted (CLI),Monthly,Apr-1987,Australia,99.87862
Amplitude adjusted (CLI),Monthly,May-1987,Australia,100.0912
Amplitude adjusted (CLI),Monthly,Jun-1987,Australia,100.2751
Amplitude adjusted (CLI),Monthly,Jul-1987,Australia,100.4114
Amplitude adjusted (CLI),Monthly,Aug-1987,Australia,100.477
Amplitude adjusted (CLI),Monthly,Sep-1987,Australia,100.4698
Amplitude adjusted (CLI),Monthly,Oct-1987,Australia,100.4283
Amplitude adjusted (CLI),Monthly,Nov-1987,Australia,100.4145
Amplitude adjusted (CLI),Monthly,Dec-1987,Australia,100.4653
Amplitude adjusted (CLI),Monthly,Jan-1988,Australia,100.5961
Amplitude adjusted (CLI),Monthly,Feb-1988,Australia,100.7985
Amplitude adjusted (CLI),Monthly,Mar-1988,Australia,101.0525
Amplitude adjusted (CLI),Monthly,Apr-1988,Australia,101.3254
Amplitude adjusted (CLI),Monthly,May-1988,Australia,101.5905
Amplitude adjusted (CLI),Monthly,Jun-1988,Australia,101.8318
Amplitude adjusted (CLI),Monthly,Jul-1988,Australia,102.0331
Amplitude adjusted (CLI),Monthly,Aug-1988,Australia,102.1818
Amplitude adjusted (CLI),Monthly,Sep-1988,Australia,102.2695
Amplitude adjusted (CLI),Monthly,Oct-1988,Australia,102.3007
Amplitude adjusted (CLI),Monthly,Nov-1988,Australia,102.2766
Amplitude adjusted (CLI),Monthly,Dec-1988,Australia,102.2021
Amplitude adjusted (CLI),Monthly,Jan-1989,Australia,102.0784
Amplitude adjusted (CLI),Monthly,Feb-1989,Australia,101.9116
Amplitude adjusted (CLI),Monthly,Mar-1989,Australia,101.7132
Amplitude adjusted (CLI),Monthly,Apr-1989,Australia,101.496
Amplitude adjusted (CLI),Monthly,May-1989,Australia,101.2675
Amplitude adjusted (CLI),Monthly,Jun-1989,Australia,101.0428
Amplitude adjusted (CLI),Monthly,Jul-1989,Australia,100.8336
Amplitude adjusted (CLI),Monthly,Aug-1989,Australia,100.6423
Amplitude adjusted (CLI),Monthly,Sep-1989,Australia,100.4581
Amplitude adjusted (CLI),Monthly,Oct-1989,Australia,100.2766
Amplitude adjusted (CLI),Monthly,Nov-1989,Australia,100.0951
Amplitude adjusted (CLI),Monthly,Dec-1989,Australia,99.90531
Amplitude adjusted (CLI),Monthly,Jan-1990,Australia,99.70286
Amplitude adjusted (CLI),Monthly,Feb-1990,Australia,99.48605
Amplitude adjusted (CLI),Monthly,Mar-1990,Australia,99.26013
Amplitude adjusted (CLI),Monthly,Apr-1990,Australia,99.03152
Amplitude adjusted (CLI),Monthly,May-1990,Australia,98.80585
Amplitude adjusted (CLI),Monthly,Jun-1990,Australia,98.57288
Amplitude adjusted (CLI),Monthly,Jul-1990,Australia,98.32759
Amplitude adjusted (CLI),Monthly,Aug-1990,Australia,98.07475
Amplitude adjusted (CLI),Monthly,Sep-1990,Australia,97.83514
Amplitude adjusted (CLI),Monthly,Oct-1990,Australia,97.63999
Amplitude adjusted (CLI),Monthly,Nov-1990,Australia,97.51427
Amplitude adjusted (CLI),Monthly,Dec-1990,Australia,97.47005
Amplitude adjusted (CLI),Monthly,Jan-1991,Australia,97.51881
Amplitude adjusted (CLI),Monthly,Feb-1991,Australia,97.64841
Amplitude adjusted (CLI),Monthly,Mar-1991,Australia,97.84122
Amplitude adjusted (CLI),Monthly,Apr-1991,Australia,98.07898
Amplitude adjusted (CLI),Monthly,May-1991,Australia,98.33533
Amplitude adjusted (CLI),Monthly,Jun-1991,Australia,98.5883
Amplitude adjusted (CLI),Monthly,Jul-1991,Australia,98.8242
Amplitude adjusted (CLI),Monthly,Aug-1991,Australia,99.0266
Amplitude adjusted (CLI),Monthly,Sep-1991,Australia,99.18987
Amplitude adjusted (CLI),Monthly,Oct-1991,Australia,99.31103
Amplitude adjusted (CLI),Monthly,Nov-1991,Australia,99.39003
Amplitude adjusted (CLI),Monthly,Dec-1991,Australia,99.44181
Amplitude adjusted (CLI),Monthly,Jan-1992,Australia,99.47993
Amplitude adjusted (CLI),Monthly,Feb-1992,Australia,99.52556
Amplitude adjusted (CLI),Monthly,Mar-1992,Australia,99.58984
Amplitude adjusted (CLI),Monthly,Apr-1992,Australia,99.66904
Amplitude adjusted (CLI),Monthly,May-1992,Australia,99.74243
Amplitude adjusted (CLI),Monthly,Jun-1992,Australia,99.79498
Amplitude adjusted (CLI),Monthly,Jul-1992,Australia,99.82014
Amplitude adjusted (CLI),Monthly,Aug-1992,Australia,99.82666
Amplitude adjusted (CLI),Monthly,Sep-1992,Australia,99.84151
Amplitude adjusted (CLI),Monthly,Oct-1992,Australia,99.88771
Amplitude adjusted (CLI),Monthly,Nov-1992,Australia,99.97346
Amplitude adjusted (CLI),Monthly,Dec-1992,Australia,100.094
Amplitude adjusted (CLI),Monthly,Jan-1993,Australia,100.2311
Amplitude adjusted (CLI),Monthly,Feb-1993,Australia,100.3708
Amplitude adjusted (CLI),Monthly,Mar-1993,Australia,100.5032
Amplitude adjusted (CLI),Monthly,Apr-1993,Australia,100.6227
Amplitude adjusted (CLI),Monthly,May-1993,Australia,100.7296
Amplitude adjusted (CLI),Monthly,Jun-1993,Australia,100.8339
Amplitude adjusted (CLI),Monthly,Jul-1993,Australia,100.9338
Amplitude adjusted (CLI),Monthly,Aug-1993,Australia,101.0327
Amplitude adjusted (CLI),Monthly,Sep-1993,Australia,101.1397
Amplitude adjusted (CLI),Monthly,Oct-1993,Australia,101.2668
Amplitude adjusted (CLI),Monthly,Nov-1993,Australia,101.4055
Amplitude adjusted (CLI),Monthly,Dec-1993,Australia,101.5455
Amplitude adjusted (CLI),Monthly,Jan-1994,Australia,101.6674
Amplitude adjusted (CLI),Monthly,Feb-1994,Australia,101.7447
Amplitude adjusted (CLI),Monthly,Mar-1994,Australia,101.7747
Amplitude adjusted (CLI),Monthly,Apr-1994,Australia,101.7692
Amplitude adjusted (CLI),Monthly,May-1994,Australia,101.7417
Amplitude adjusted (CLI),Monthly,Jun-1994,Australia,101.6987
Amplitude adjusted (CLI),Monthly,Jul-1994,Australia,101.6432
Amplitude adjusted (CLI),Monthly,Aug-1994,Australia,101.5645
Amplitude adjusted (CLI),Monthly,Sep-1994,Australia,101.4376
Amplitude adjusted (CLI),Monthly,Oct-1994,Australia,101.2601
Amplitude adjusted (CLI),Monthly,Nov-1994,Australia,101.0392
Amplitude adjusted (CLI),Monthly,Dec-1994,Australia,100.7852
Amplitude adjusted (CLI),Monthly,Jan-1995,Australia,100.5122
Amplitude adjusted (CLI),Monthly,Feb-1995,Australia,100.2415
Amplitude adjusted (CLI),Monthly,Mar-1995,Australia,99.99068
Amplitude adjusted (CLI),Monthly,Apr-1995,Australia,99.77235
Amplitude adjusted (CLI),Monthly,May-1995,Australia,99.58858
Amplitude adjusted (CLI),Monthly,Jun-1995,Australia,99.43432
Amplitude adjusted (CLI),Monthly,Jul-1995,Australia,99.30606
Amplitude adjusted (CLI),Monthly,Aug-1995,Australia,99.19764
Amplitude adjusted (CLI),Monthly,Sep-1995,Australia,99.10366
Amplitude adjusted (CLI),Monthly,Oct-1995,Australia,99.01863
Amplitude adjusted (CLI),Monthly,Nov-1995,Australia,98.95051
Amplitude adjusted (CLI),Monthly,Dec-1995,Australia,98.90732
Amplitude adjusted (CLI),Monthly,Jan-1996,Australia,98.88994
Amplitude adjusted (CLI),Monthly,Feb-1996,Australia,98.89555
Amplitude adjusted (CLI),Monthly,Mar-1996,Australia,98.91763
Amplitude adjusted (CLI),Monthly,Apr-1996,Australia,98.95396
Amplitude adjusted (CLI),Monthly,May-1996,Australia,99.00085
Amplitude adjusted (CLI),Monthly,Jun-1996,Australia,99.05533
Amplitude adjusted (CLI),Monthly,Jul-1996,Australia,99.11766
Amplitude adjusted (CLI),Monthly,Aug-1996,Australia,99.18444
Amplitude adjusted (CLI),Monthly,Sep-1996,Australia,99.25556
Amplitude adjusted (CLI),Monthly,Oct-1996,Australia,99.33413
Amplitude adjusted (CLI),Monthly,Nov-1996,Australia,99.40331
Amplitude adjusted (CLI),Monthly,Dec-1996,Australia,99.45558
Amplitude adjusted (CLI),Monthly,Jan-1997,Australia,99.49481
Amplitude adjusted (CLI),Monthly,Feb-1997,Australia,99.52986
Amplitude adjusted (CLI),Monthly,Mar-1997,Australia,99.57804
Amplitude adjusted (CLI),Monthly,Apr-1997,Australia,99.66065
Amplitude adjusted (CLI),Monthly,May-1997,Australia,99.78333
Amplitude adjusted (CLI),Monthly,Jun-1997,Australia,99.937
Amplitude adjusted (CLI),Monthly,Jul-1997,Australia,100.1009
Amplitude adjusted (CLI),Monthly,Aug-1997,Australia,100.2508
Amplitude adjusted (CLI),Monthly,Sep-1997,Australia,100.3652
Amplitude adjusted (CLI),Monthly,Oct-1997,Australia,100.4395
Amplitude adjusted (CLI),Monthly,Nov-1997,Australia,100.4772
Amplitude adjusted (CLI),Monthly,Dec-1997,Australia,100.4839
Amplitude adjusted (CLI),Monthly,Jan-1998,Australia,100.4631
Amplitude adjusted (CLI),Monthly,Feb-1998,Australia,100.4124
Amplitude adjusted (CLI),Monthly,Mar-1998,Australia,100.3322
Amplitude adjusted (CLI),Monthly,Apr-1998,Australia,100.2159
Amplitude adjusted (CLI),Monthly,May-1998,Australia,100.0745
Amplitude adjusted (CLI),Monthly,Jun-1998,Australia,99.93883
Amplitude adjusted (CLI),Monthly,Jul-1998,Australia,99.83497
Amplitude adjusted (CLI),Monthly,Aug-1998,Australia,99.78356
Amplitude adjusted (CLI),Monthly,Sep-1998,Australia,99.80447
Amplitude adjusted (CLI),Monthly,Oct-1998,Australia,99.89442
Amplitude adjusted (CLI),Monthly,Nov-1998,Australia,100.0286
Amplitude adjusted (CLI),Monthly,Dec-1998,Australia,100.1773
Amplitude adjusted (CLI),Monthly,Jan-1999,Australia,100.3158
Amplitude adjusted (CLI),Monthly,Feb-1999,Australia,100.4383
Amplitude adjusted (CLI),Monthly,Mar-1999,Australia,100.5458
Amplitude adjusted (CLI),Monthly,Apr-1999,Australia,100.6434
Amplitude adjusted (CLI),Monthly,May-1999,Australia,100.7268
Amplitude adjusted (CLI),Monthly,Jun-1999,Australia,100.7967
Amplitude adjusted (CLI),Monthly,Jul-1999,Australia,100.8423
Amplitude adjusted (CLI),Monthly,Aug-1999,Australia,100.8607
Amplitude adjusted (CLI),Monthly,Sep-1999,Australia,100.8548
Amplitude adjusted (CLI),Monthly,Oct-1999,Australia,100.833
Amplitude adjusted (CLI),Monthly,Nov-1999,Australia,100.7969
Amplitude adjusted (CLI),Monthly,Dec-1999,Australia,100.7404
Amplitude adjusted (CLI),Monthly,Jan-2000,Australia,100.6551
Amplitude adjusted (CLI),Monthly,Feb-2000,Australia,100.5373
Amplitude adjusted (CLI),Monthly,Mar-2000,Australia,100.3846
Amplitude adjusted (CLI),Monthly,Apr-2000,Australia,100.204
Amplitude adjusted (CLI),Monthly,May-2000,Australia,100.0098
Amplitude adjusted (CLI),Monthly,Jun-2000,Australia,99.8131
Amplitude adjusted (CLI),Monthly,Jul-2000,Australia,99.62325
Amplitude adjusted (CLI),Monthly,Aug-2000,Australia,99.44654
Amplitude adjusted (CLI),Monthly,Sep-2000,Australia,99.27988
Amplitude adjusted (CLI),Monthly,Oct-2000,Australia,99.11871
Amplitude adjusted (CLI),Monthly,Nov-2000,Australia,98.97063
Amplitude adjusted (CLI),Monthly,Dec-2000,Australia,98.84382
Amplitude adjusted (CLI),Monthly,Jan-2001,Australia,98.7534
Amplitude adjusted (CLI),Monthly,Feb-2001,Australia,98.71065
Amplitude adjusted (CLI),Monthly,Mar-2001,Australia,98.72633
Amplitude adjusted (CLI),Monthly,Apr-2001,Australia,98.80535
Amplitude adjusted (CLI),Monthly,May-2001,Australia,98.94637
Amplitude adjusted (CLI),Monthly,Jun-2001,Australia,99.13551
Amplitude adjusted (CLI),Monthly,Jul-2001,Australia,99.35493
Amplitude adjusted (CLI),Monthly,Aug-2001,Australia,99.5853
Amplitude adjusted (CLI),Monthly,Sep-2001,Australia,99.80317
Amplitude adjusted (CLI),Monthly,Oct-2001,Australia,99.99957
Amplitude adjusted (CLI),Monthly,Nov-2001,Australia,100.1656
Amplitude adjusted (CLI),Monthly,Dec-2001,Australia,100.2958
Amplitude adjusted (CLI),Monthly,Jan-2002,Australia,100.3917
Amplitude adjusted (CLI),Monthly,Feb-2002,Australia,100.4524
Amplitude adjusted (CLI),Monthly,Mar-2002,Australia,100.4749
Amplitude adjusted (CLI),Monthly,Apr-2002,Australia,100.4603
Amplitude adjusted (CLI),Monthly,May-2002,Australia,100.4078
Amplitude adjusted (CLI),Monthly,Jun-2002,Australia,100.3324
Amplitude adjusted (CLI),Monthly,Jul-2002,Australia,100.246
Amplitude adjusted (CLI),Monthly,Aug-2002,Australia,100.1641
Amplitude adjusted (CLI),Monthly,Sep-2002,Australia,100.0923
Amplitude adjusted (CLI),Monthly,Oct-2002,Australia,100.0461
Amplitude adjusted (CLI),Monthly,Nov-2002,Australia,100.0187
Amplitude adjusted (CLI),Monthly,Dec-2002,Australia,100.0101
Amplitude adjusted (CLI),Monthly,Jan-2003,Australia,100.0108
Amplitude adjusted (CLI),Monthly,Feb-2003,Australia,100.0109
Amplitude adjusted (CLI),Monthly,Mar-2003,Australia,100.0103
Amplitude adjusted (CLI),Monthly,Apr-2003,Australia,100.0095
Amplitude adjusted (CLI),Monthly,May-2003,Australia,100.0082
Amplitude adjusted (CLI),Monthly,Jun-2003,Australia,100.0021
