,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,100.7932,101.4769,100.9636,102.3221,,101.9187,,101.2001,101.6542,,,,100.95,102.348,,,100.3339,,,,,,,100.3455,101.5534,,103.3979,102.9648
,101.2343,101.7464,101.1845,102.5524,,102.1827,,101.3874,101.937,,,,101.2034,102.9359,,,100.7497,,,,,,,100.5844,101.9696,,103.2622,103.1739
,101.6754,101.9597,101.3741,102.7618,,102.3622,,101.5514,102.1763,,,,101.4664,103.5162,,,101.1781,,,,,,,100.8265,102.2588,,103.1469,103.3377
,102.0921,102.0968,101.5242,102.9161,,102.4648,,101.6872,102.3412,,,,101.7319,104.0324,,,101.582,,,,,,,101.058,102.3115,,103.0245,103.4269
,102.4562,102.1431,101.6251,102.9942,,102.5071,,101.8008,102.3838,,,,102.0081,104.4381,,,101.9367,,,,,,,101.3236,102.2798,,102.8801,103.4213
,102.7452,102.1031,101.6773,102.9842,,102.5079,,101.8719,102.2602,,,,102.2861,104.7115,,,102.2177,,,,,,,101.591,102.145,,102.7357,103.3115
,102.9564,101.9978,101.7081,102.8941,,102.4913,,101.9235,101.9878,,,,102.5714,104.864,,,102.4029,,,,,,,101.847,101.9363,,102.603,103.0965
,103.096,101.8556,101.7252,102.7376,,102.4714,,101.9482,101.6093,,,,102.8618,104.8712,,,102.5327,,,,,,,102.104,101.7271,,102.4732,102.7891
,103.177,101.6977,101.7425,102.5398,,102.4471,,101.9421,101.1552,,,,103.1653,104.7627,,,102.6301,,,,,,,102.3756,101.5892,,102.3221,102.4304
,103.1997,101.5425,101.7498,102.3368,,102.3861,,101.9031,100.6595,,,,103.4501,104.57,,,102.6637,,,,,,,102.6138,101.576,,102.1175,102.0595
,103.164,101.4075,101.7587,102.1605,,102.2571,,101.8286,100.1846,,,,103.6803,104.3352,,,102.5963,,,,,,,102.7581,101.6403,,101.8181,101.7154
,103.0669,101.3069,101.7227,102.0286,,102.0444,,101.7106,99.78505,,,,103.8243,104.0997,,,102.4658,,,,,,,102.7773,101.7423,,101.4001,101.425
,102.9163,101.2365,101.5907,101.943,,101.7233,,101.5538,99.48019,,,,103.836,103.8311,,,102.3104,,,,,,,102.7341,101.8341,,100.8599,101.1938
,102.7434,101.1858,101.3865,101.8724,,101.2716,,101.3498,99.28169,,,,103.7217,103.4974,,,102.1465,,,,,,,102.6767,101.9028,,100.2404,101.0087
,102.5612,101.1504,101.1364,101.7729,,100.7111,,101.0929,99.21254,,,,103.5011,103.0532,,,101.9652,,102.473,,,,,102.6259,101.9381,,99.54937,100.8375
,102.3719,101.1368,100.9286,101.6289,,100.0792,,100.7984,99.27917,,,,103.2052,102.4892,,,101.7983,,102.2747,,,,,102.6039,101.9172,,98.82838,100.6642
,102.1602,101.1517,100.8217,101.4462,,99.4109,,100.5102,99.45959,95.717,,,102.8535,101.8088,,,101.6819,,102.0346,,,,,102.5914,101.83,,98.17735,100.5005
,101.8827,101.1804,100.7631,101.2083,,98.83462,,100.2641,99.6806,94.6925,,,102.4598,101.0443,,,101.5798,,101.7885,,,,,102.562,101.692,,97.68606,100.3167
,101.4973,101.2065,100.6797,100.9023,,98.22867,,100.0739,99.87898,93.89163,,,102.0264,100.246,,,101.4756,,101.549,,,,,102.4835,101.4706,,97.31641,100.0687
,100.9833,101.2109,100.5284,100.5128,,97.58452,,99.91429,99.9934,93.33949,,,101.5502,99.48891,,,101.3513,,101.3018,,,,,102.3341,101.1469,,97.02386,99.72732
,100.3457,101.1636,100.2667,100.0424,,96.90269,,99.73251,99.97701,93.05765,,,101.0181,98.81539,,,101.1781,,101.0607,,,,,102.1172,100.699,,96.77,99.2926
,99.62132,101.037,99.88753,99.50961,,96.22369,,99.48144,99.79823,93.01557,,,100.4313,98.22953,,,100.9169,,100.8039,,,,,101.8711,100.151,,96.48921,98.77922
,98.87434,100.8067,99.36226,98.9422,,95.66113,,99.16518,99.47202,93.20755,,,99.78176,97.70687,,,100.5514,,100.5504,,,,,101.6352,99.546,,96.14038,98.20027
,98.16995,100.4598,98.70181,98.3689,,95.27045,,98.80838,99.0164,93.63529,,,99.08672,97.20587,,,100.0639,,100.3233,,,,,101.4411,98.90725,,95.7626,97.58416
